car_name,measurement_data_id,measurement_datetime,measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,real_time_utc,real_time_jst,real_time_jst_ms,real_time_utc_ms
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024825654,37.50576,139.928647,2,0.423,0.658,9.846,2016-03-15 06:53:45.654000+00:00,2016-03-15 15:53:45.654000+09:00,2016-03-15 15:53:45.654,2016-03-15 06:53:45.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024825754,37.50576,139.928647,2,0.424,0.645,9.84,2016-03-15 06:53:45.754000+00:00,2016-03-15 15:53:45.754000+09:00,2016-03-15 15:53:45.754,2016-03-15 06:53:45.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024825854,37.50576,139.928647,2,0.425,0.657,9.841,2016-03-15 06:53:45.854000+00:00,2016-03-15 15:53:45.854000+09:00,2016-03-15 15:53:45.854,2016-03-15 06:53:45.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024825954,37.50576,139.928647,2,0.427,0.651,9.832,2016-03-15 06:53:45.954000+00:00,2016-03-15 15:53:45.954000+09:00,2016-03-15 15:53:45.954,2016-03-15 06:53:45.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826054,37.50576,139.928647,2,0.429,0.659,9.835,2016-03-15 06:53:46.054000+00:00,2016-03-15 15:53:46.054000+09:00,2016-03-15 15:53:46.054,2016-03-15 06:53:46.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826154,37.50576,139.928647,2,0.43,0.655,9.834,2016-03-15 06:53:46.154000+00:00,2016-03-15 15:53:46.154000+09:00,2016-03-15 15:53:46.154,2016-03-15 06:53:46.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826254,37.50576,139.928647,2,0.425,0.664,9.825,2016-03-15 06:53:46.254000+00:00,2016-03-15 15:53:46.254000+09:00,2016-03-15 15:53:46.254,2016-03-15 06:53:46.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826354,37.50576,139.928647,2,0.422,0.656,9.835,2016-03-15 06:53:46.354000+00:00,2016-03-15 15:53:46.354000+09:00,2016-03-15 15:53:46.354,2016-03-15 06:53:46.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826454,37.50576,139.928647,2,0.415,0.674,9.841,2016-03-15 06:53:46.454000+00:00,2016-03-15 15:53:46.454000+09:00,2016-03-15 15:53:46.454,2016-03-15 06:53:46.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826554,37.50576,139.928647,2,0.418,0.667,9.839,2016-03-15 06:53:46.554000+00:00,2016-03-15 15:53:46.554000+09:00,2016-03-15 15:53:46.554,2016-03-15 06:53:46.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826654,37.50576,139.928647,2,0.421,0.671,9.861,2016-03-15 06:53:46.654000+00:00,2016-03-15 15:53:46.654000+09:00,2016-03-15 15:53:46.654,2016-03-15 06:53:46.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826754,37.50576,139.928647,2,0.421,0.657,9.858,2016-03-15 06:53:46.754000+00:00,2016-03-15 15:53:46.754000+09:00,2016-03-15 15:53:46.754,2016-03-15 06:53:46.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826854,37.50576,139.928647,2,0.42,0.659,9.848,2016-03-15 06:53:46.854000+00:00,2016-03-15 15:53:46.854000+09:00,2016-03-15 15:53:46.854,2016-03-15 06:53:46.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024826954,37.50576,139.928647,2,0.417,0.646,9.85,2016-03-15 06:53:46.954000+00:00,2016-03-15 15:53:46.954000+09:00,2016-03-15 15:53:46.954,2016-03-15 06:53:46.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827054,37.50576,139.928647,2,0.417,0.651,9.836,2016-03-15 06:53:47.054000+00:00,2016-03-15 15:53:47.054000+09:00,2016-03-15 15:53:47.054,2016-03-15 06:53:47.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827154,37.50576,139.928647,2,0.424,0.64,9.833,2016-03-15 06:53:47.154000+00:00,2016-03-15 15:53:47.154000+09:00,2016-03-15 15:53:47.154,2016-03-15 06:53:47.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827254,37.50576,139.928647,2,0.427,0.649,9.823,2016-03-15 06:53:47.254000+00:00,2016-03-15 15:53:47.254000+09:00,2016-03-15 15:53:47.254,2016-03-15 06:53:47.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827354,37.50576,139.928647,2,0.422,0.649,9.823,2016-03-15 06:53:47.354000+00:00,2016-03-15 15:53:47.354000+09:00,2016-03-15 15:53:47.354,2016-03-15 06:53:47.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827454,37.50576,139.928647,2,0.421,0.658,9.804,2016-03-15 06:53:47.454000+00:00,2016-03-15 15:53:47.454000+09:00,2016-03-15 15:53:47.454,2016-03-15 06:53:47.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827554,37.50576,139.928647,2,0.421,0.651,9.809,2016-03-15 06:53:47.554000+00:00,2016-03-15 15:53:47.554000+09:00,2016-03-15 15:53:47.554,2016-03-15 06:53:47.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827654,37.50576,139.928647,2,0.418,0.664,9.802,2016-03-15 06:53:47.654000+00:00,2016-03-15 15:53:47.654000+09:00,2016-03-15 15:53:47.654,2016-03-15 06:53:47.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827754,37.50576,139.928647,2,0.425,0.658,9.813,2016-03-15 06:53:47.754000+00:00,2016-03-15 15:53:47.754000+09:00,2016-03-15 15:53:47.754,2016-03-15 06:53:47.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827854,37.50576,139.928647,2,0.424,0.666,9.828,2016-03-15 06:53:47.854000+00:00,2016-03-15 15:53:47.854000+09:00,2016-03-15 15:53:47.854,2016-03-15 06:53:47.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024827954,37.50576,139.928647,2,0.423,0.654,9.834,2016-03-15 06:53:47.954000+00:00,2016-03-15 15:53:47.954000+09:00,2016-03-15 15:53:47.954,2016-03-15 06:53:47.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828054,37.50576,139.928647,2,0.423,0.66,9.834,2016-03-15 06:53:48.054000+00:00,2016-03-15 15:53:48.054000+09:00,2016-03-15 15:53:48.054,2016-03-15 06:53:48.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828154,37.50576,139.928647,2,0.428,0.651,9.837,2016-03-15 06:53:48.154000+00:00,2016-03-15 15:53:48.154000+09:00,2016-03-15 15:53:48.154,2016-03-15 06:53:48.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828254,37.50576,139.928647,2,0.427,0.668,9.845,2016-03-15 06:53:48.254000+00:00,2016-03-15 15:53:48.254000+09:00,2016-03-15 15:53:48.254,2016-03-15 06:53:48.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828354,37.50576,139.928647,2,0.421,0.66,9.834,2016-03-15 06:53:48.354000+00:00,2016-03-15 15:53:48.354000+09:00,2016-03-15 15:53:48.354,2016-03-15 06:53:48.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828454,37.50576,139.928647,2,0.426,0.668,9.849,2016-03-15 06:53:48.454000+00:00,2016-03-15 15:53:48.454000+09:00,2016-03-15 15:53:48.454,2016-03-15 06:53:48.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828554,37.50576,139.928647,2,0.424,0.659,9.848,2016-03-15 06:53:48.554000+00:00,2016-03-15 15:53:48.554000+09:00,2016-03-15 15:53:48.554,2016-03-15 06:53:48.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828654,37.50576,139.928647,2,0.424,0.67,9.828,2016-03-15 06:53:48.654000+00:00,2016-03-15 15:53:48.654000+09:00,2016-03-15 15:53:48.654,2016-03-15 06:53:48.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828754,37.50576,139.928647,2,0.423,0.661,9.832,2016-03-15 06:53:48.754000+00:00,2016-03-15 15:53:48.754000+09:00,2016-03-15 15:53:48.754,2016-03-15 06:53:48.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828854,37.50576,139.928647,2,0.425,0.675,9.847,2016-03-15 06:53:48.854000+00:00,2016-03-15 15:53:48.854000+09:00,2016-03-15 15:53:48.854,2016-03-15 06:53:48.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024828954,37.50576,139.928647,2,0.426,0.662,9.84,2016-03-15 06:53:48.954000+00:00,2016-03-15 15:53:48.954000+09:00,2016-03-15 15:53:48.954,2016-03-15 06:53:48.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829054,37.50576,139.928647,2,0.424,0.67,9.843,2016-03-15 06:53:49.054000+00:00,2016-03-15 15:53:49.054000+09:00,2016-03-15 15:53:49.054,2016-03-15 06:53:49.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829154,37.50576,139.928647,2,0.425,0.657,9.833,2016-03-15 06:53:49.154000+00:00,2016-03-15 15:53:49.154000+09:00,2016-03-15 15:53:49.154,2016-03-15 06:53:49.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829254,37.50576,139.928647,2,0.428,0.67,9.839,2016-03-15 06:53:49.254000+00:00,2016-03-15 15:53:49.254000+09:00,2016-03-15 15:53:49.254,2016-03-15 06:53:49.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829354,37.50576,139.928647,2,0.424,0.658,9.825,2016-03-15 06:53:49.354000+00:00,2016-03-15 15:53:49.354000+09:00,2016-03-15 15:53:49.354,2016-03-15 06:53:49.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829454,37.50576,139.928647,2,0.424,0.664,9.855,2016-03-15 06:53:49.454000+00:00,2016-03-15 15:53:49.454000+09:00,2016-03-15 15:53:49.454,2016-03-15 06:53:49.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829554,37.50576,139.928647,2,0.425,0.652,9.829,2016-03-15 06:53:49.554000+00:00,2016-03-15 15:53:49.554000+09:00,2016-03-15 15:53:49.554,2016-03-15 06:53:49.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829654,37.50576,139.928647,2,0.426,0.661,9.84,2016-03-15 06:53:49.654000+00:00,2016-03-15 15:53:49.654000+09:00,2016-03-15 15:53:49.654,2016-03-15 06:53:49.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829754,37.50576,139.928647,2,0.422,0.649,9.82,2016-03-15 06:53:49.754000+00:00,2016-03-15 15:53:49.754000+09:00,2016-03-15 15:53:49.754,2016-03-15 06:53:49.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829854,37.50576,139.928647,2,0.425,0.656,9.838,2016-03-15 06:53:49.854000+00:00,2016-03-15 15:53:49.854000+09:00,2016-03-15 15:53:49.854,2016-03-15 06:53:49.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024829954,37.50576,139.928647,2,0.424,0.649,9.812,2016-03-15 06:53:49.954000+00:00,2016-03-15 15:53:49.954000+09:00,2016-03-15 15:53:49.954,2016-03-15 06:53:49.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830054,37.50576,139.928647,2,0.422,0.66,9.826,2016-03-15 06:53:50.054000+00:00,2016-03-15 15:53:50.054000+09:00,2016-03-15 15:53:50.054,2016-03-15 06:53:50.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830154,37.50576,139.928647,2,0.417,0.649,9.81,2016-03-15 06:53:50.154000+00:00,2016-03-15 15:53:50.154000+09:00,2016-03-15 15:53:50.154,2016-03-15 06:53:50.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830254,37.50576,139.928647,2,0.426,0.668,9.828,2016-03-15 06:53:50.254000+00:00,2016-03-15 15:53:50.254000+09:00,2016-03-15 15:53:50.254,2016-03-15 06:53:50.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830354,37.50576,139.928647,2,0.426,0.654,9.808,2016-03-15 06:53:50.354000+00:00,2016-03-15 15:53:50.354000+09:00,2016-03-15 15:53:50.354,2016-03-15 06:53:50.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830454,37.50576,139.928647,2,0.426,0.667,9.854,2016-03-15 06:53:50.454000+00:00,2016-03-15 15:53:50.454000+09:00,2016-03-15 15:53:50.454,2016-03-15 06:53:50.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830554,37.50576,139.928647,2,0.426,0.661,9.827,2016-03-15 06:53:50.554000+00:00,2016-03-15 15:53:50.554000+09:00,2016-03-15 15:53:50.554,2016-03-15 06:53:50.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830654,37.50576,139.928647,2,0.426,0.663,9.838,2016-03-15 06:53:50.654000+00:00,2016-03-15 15:53:50.654000+09:00,2016-03-15 15:53:50.654,2016-03-15 06:53:50.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830754,37.50576,139.928647,2,0.427,0.655,9.812,2016-03-15 06:53:50.754000+00:00,2016-03-15 15:53:50.754000+09:00,2016-03-15 15:53:50.754,2016-03-15 06:53:50.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830854,37.50576,139.928647,2,0.421,0.669,9.83,2016-03-15 06:53:50.854000+00:00,2016-03-15 15:53:50.854000+09:00,2016-03-15 15:53:50.854,2016-03-15 06:53:50.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024830964,37.50576,139.928647,2,0.419,0.659,9.81,2016-03-15 06:53:50.964000+00:00,2016-03-15 15:53:50.964000+09:00,2016-03-15 15:53:50.964,2016-03-15 06:53:50.964
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831054,37.50576,139.928647,2,0.415,0.658,9.801,2016-03-15 06:53:51.054000+00:00,2016-03-15 15:53:51.054000+09:00,2016-03-15 15:53:51.054,2016-03-15 06:53:51.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831154,37.50576,139.928647,2,0.417,0.65,9.795,2016-03-15 06:53:51.154000+00:00,2016-03-15 15:53:51.154000+09:00,2016-03-15 15:53:51.154,2016-03-15 06:53:51.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831254,37.50576,139.928647,2,0.417,0.658,9.8,2016-03-15 06:53:51.254000+00:00,2016-03-15 15:53:51.254000+09:00,2016-03-15 15:53:51.254,2016-03-15 06:53:51.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831354,37.50576,139.928647,2,0.419,0.65,9.805,2016-03-15 06:53:51.354000+00:00,2016-03-15 15:53:51.354000+09:00,2016-03-15 15:53:51.354,2016-03-15 06:53:51.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831454,37.50576,139.928647,2,0.415,0.665,9.82,2016-03-15 06:53:51.454000+00:00,2016-03-15 15:53:51.454000+09:00,2016-03-15 15:53:51.454,2016-03-15 06:53:51.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831554,37.50576,139.928647,2,0.421,0.655,9.812,2016-03-15 06:53:51.554000+00:00,2016-03-15 15:53:51.554000+09:00,2016-03-15 15:53:51.554,2016-03-15 06:53:51.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831654,37.50576,139.928647,2,0.421,0.668,9.838,2016-03-15 06:53:51.654000+00:00,2016-03-15 15:53:51.654000+09:00,2016-03-15 15:53:51.654,2016-03-15 06:53:51.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831754,37.50576,139.928647,2,0.424,0.659,9.812,2016-03-15 06:53:51.754000+00:00,2016-03-15 15:53:51.754000+09:00,2016-03-15 15:53:51.754,2016-03-15 06:53:51.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831854,37.50576,139.928647,2,0.426,0.667,9.827,2016-03-15 06:53:51.854000+00:00,2016-03-15 15:53:51.854000+09:00,2016-03-15 15:53:51.854,2016-03-15 06:53:51.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024831954,37.50576,139.928647,2,0.423,0.659,9.819,2016-03-15 06:53:51.954000+00:00,2016-03-15 15:53:51.954000+09:00,2016-03-15 15:53:51.954,2016-03-15 06:53:51.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832054,37.50576,139.928647,2,0.422,0.668,9.837,2016-03-15 06:53:52.054000+00:00,2016-03-15 15:53:52.054000+09:00,2016-03-15 15:53:52.054,2016-03-15 06:53:52.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832154,37.50576,139.928647,2,0.426,0.658,9.823,2016-03-15 06:53:52.154000+00:00,2016-03-15 15:53:52.154000+09:00,2016-03-15 15:53:52.154,2016-03-15 06:53:52.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832254,37.50576,139.928647,2,0.425,0.672,9.844,2016-03-15 06:53:52.254000+00:00,2016-03-15 15:53:52.254000+09:00,2016-03-15 15:53:52.254,2016-03-15 06:53:52.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832354,37.50576,139.928647,2,0.422,0.661,9.83,2016-03-15 06:53:52.354000+00:00,2016-03-15 15:53:52.354000+09:00,2016-03-15 15:53:52.354,2016-03-15 06:53:52.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832454,37.50576,139.928647,2,0.422,0.66,9.845,2016-03-15 06:53:52.454000+00:00,2016-03-15 15:53:52.454000+09:00,2016-03-15 15:53:52.454,2016-03-15 06:53:52.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832554,37.50576,139.928647,2,0.422,0.651,9.834,2016-03-15 06:53:52.554000+00:00,2016-03-15 15:53:52.554000+09:00,2016-03-15 15:53:52.554,2016-03-15 06:53:52.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832654,37.50576,139.928647,2,0.424,0.662,9.834,2016-03-15 06:53:52.654000+00:00,2016-03-15 15:53:52.654000+09:00,2016-03-15 15:53:52.654,2016-03-15 06:53:52.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832754,37.50576,139.928647,2,0.422,0.657,9.84,2016-03-15 06:53:52.754000+00:00,2016-03-15 15:53:52.754000+09:00,2016-03-15 15:53:52.754,2016-03-15 06:53:52.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832854,37.50576,139.928647,2,0.424,0.661,9.843,2016-03-15 06:53:52.854000+00:00,2016-03-15 15:53:52.854000+09:00,2016-03-15 15:53:52.854,2016-03-15 06:53:52.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024832954,37.50576,139.928647,2,0.423,0.655,9.834,2016-03-15 06:53:52.954000+00:00,2016-03-15 15:53:52.954000+09:00,2016-03-15 15:53:52.954,2016-03-15 06:53:52.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833054,37.50576,139.928647,2,0.422,0.663,9.828,2016-03-15 06:53:53.054000+00:00,2016-03-15 15:53:53.054000+09:00,2016-03-15 15:53:53.054,2016-03-15 06:53:53.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833154,37.50576,139.928647,2,0.421,0.653,9.825,2016-03-15 06:53:53.154000+00:00,2016-03-15 15:53:53.154000+09:00,2016-03-15 15:53:53.154,2016-03-15 06:53:53.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833254,37.50576,139.928647,2,0.424,0.666,9.831,2016-03-15 06:53:53.254000+00:00,2016-03-15 15:53:53.254000+09:00,2016-03-15 15:53:53.254,2016-03-15 06:53:53.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833354,37.50576,139.928647,2,0.422,0.655,9.834,2016-03-15 06:53:53.354000+00:00,2016-03-15 15:53:53.354000+09:00,2016-03-15 15:53:53.354,2016-03-15 06:53:53.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833454,37.50576,139.928647,2,0.423,0.669,9.854,2016-03-15 06:53:53.454000+00:00,2016-03-15 15:53:53.454000+09:00,2016-03-15 15:53:53.454,2016-03-15 06:53:53.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833554,37.50576,139.928647,2,0.42,0.658,9.837,2016-03-15 06:53:53.554000+00:00,2016-03-15 15:53:53.554000+09:00,2016-03-15 15:53:53.554,2016-03-15 06:53:53.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833654,37.50576,139.928647,2,0.421,0.662,9.842,2016-03-15 06:53:53.654000+00:00,2016-03-15 15:53:53.654000+09:00,2016-03-15 15:53:53.654,2016-03-15 06:53:53.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833754,37.50576,139.928647,2,0.422,0.646,9.834,2016-03-15 06:53:53.754000+00:00,2016-03-15 15:53:53.754000+09:00,2016-03-15 15:53:53.754,2016-03-15 06:53:53.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833854,37.50576,139.928647,2,0.426,0.654,9.83,2016-03-15 06:53:53.854000+00:00,2016-03-15 15:53:53.854000+09:00,2016-03-15 15:53:53.854,2016-03-15 06:53:53.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024833954,37.50576,139.928647,2,0.429,0.644,9.818,2016-03-15 06:53:53.954000+00:00,2016-03-15 15:53:53.954000+09:00,2016-03-15 15:53:53.954,2016-03-15 06:53:53.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834054,37.50576,139.928647,2,0.431,0.652,9.817,2016-03-15 06:53:54.054000+00:00,2016-03-15 15:53:54.054000+09:00,2016-03-15 15:53:54.054,2016-03-15 06:53:54.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834154,37.50576,139.928647,2,0.426,0.643,9.787,2016-03-15 06:53:54.154000+00:00,2016-03-15 15:53:54.154000+09:00,2016-03-15 15:53:54.154,2016-03-15 06:53:54.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834254,37.50576,139.928647,2,0.418,0.658,9.79,2016-03-15 06:53:54.254000+00:00,2016-03-15 15:53:54.254000+09:00,2016-03-15 15:53:54.254,2016-03-15 06:53:54.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834354,37.50576,139.928647,2,0.42,0.65,9.809,2016-03-15 06:53:54.354000+00:00,2016-03-15 15:53:54.354000+09:00,2016-03-15 15:53:54.354,2016-03-15 06:53:54.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834454,37.50576,139.928647,2,0.423,0.665,9.822,2016-03-15 06:53:54.454000+00:00,2016-03-15 15:53:54.454000+09:00,2016-03-15 15:53:54.454,2016-03-15 06:53:54.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834554,37.50576,139.928647,2,0.425,0.659,9.833,2016-03-15 06:53:54.554000+00:00,2016-03-15 15:53:54.554000+09:00,2016-03-15 15:53:54.554,2016-03-15 06:53:54.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834654,37.50576,139.928647,2,0.429,0.668,9.843,2016-03-15 06:53:54.654000+00:00,2016-03-15 15:53:54.654000+09:00,2016-03-15 15:53:54.654,2016-03-15 06:53:54.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834754,37.50576,139.928647,2,0.421,0.657,9.851,2016-03-15 06:53:54.754000+00:00,2016-03-15 15:53:54.754000+09:00,2016-03-15 15:53:54.754,2016-03-15 06:53:54.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834854,37.50576,139.928647,2,0.421,0.659,9.845,2016-03-15 06:53:54.854000+00:00,2016-03-15 15:53:54.854000+09:00,2016-03-15 15:53:54.854,2016-03-15 06:53:54.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024834954,37.50576,139.928647,2,0.426,0.657,9.849,2016-03-15 06:53:54.954000+00:00,2016-03-15 15:53:54.954000+09:00,2016-03-15 15:53:54.954,2016-03-15 06:53:54.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835074,37.50576,139.928647,2,0.429,0.662,9.835,2016-03-15 06:53:55.074000+00:00,2016-03-15 15:53:55.074000+09:00,2016-03-15 15:53:55.074,2016-03-15 06:53:55.074
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835154,37.50576,139.928647,2,0.426,0.658,9.823,2016-03-15 06:53:55.154000+00:00,2016-03-15 15:53:55.154000+09:00,2016-03-15 15:53:55.154,2016-03-15 06:53:55.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835254,37.50576,139.928647,2,0.429,0.665,9.815,2016-03-15 06:53:55.254000+00:00,2016-03-15 15:53:55.254000+09:00,2016-03-15 15:53:55.254,2016-03-15 06:53:55.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835354,37.50576,139.928647,2,0.422,0.656,9.817,2016-03-15 06:53:55.354000+00:00,2016-03-15 15:53:55.354000+09:00,2016-03-15 15:53:55.354,2016-03-15 06:53:55.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835454,37.50576,139.928647,2,0.424,0.662,9.809,2016-03-15 06:53:55.454000+00:00,2016-03-15 15:53:55.454000+09:00,2016-03-15 15:53:55.454,2016-03-15 06:53:55.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835554,37.50576,139.928647,2,0.429,0.655,9.823,2016-03-15 06:53:55.554000+00:00,2016-03-15 15:53:55.554000+09:00,2016-03-15 15:53:55.554,2016-03-15 06:53:55.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835654,37.50576,139.928647,2,0.426,0.664,9.819,2016-03-15 06:53:55.654000+00:00,2016-03-15 15:53:55.654000+09:00,2016-03-15 15:53:55.654,2016-03-15 06:53:55.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835754,37.50576,139.928647,2,0.428,0.657,9.809,2016-03-15 06:53:55.754000+00:00,2016-03-15 15:53:55.754000+09:00,2016-03-15 15:53:55.754,2016-03-15 06:53:55.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835854,37.50576,139.928647,2,0.425,0.661,9.816,2016-03-15 06:53:55.854000+00:00,2016-03-15 15:53:55.854000+09:00,2016-03-15 15:53:55.854,2016-03-15 06:53:55.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024835954,37.50576,139.928647,2,0.424,0.652,9.822,2016-03-15 06:53:55.954000+00:00,2016-03-15 15:53:55.954000+09:00,2016-03-15 15:53:55.954,2016-03-15 06:53:55.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836054,37.50576,139.928647,2,0.424,0.655,9.814,2016-03-15 06:53:56.054000+00:00,2016-03-15 15:53:56.054000+09:00,2016-03-15 15:53:56.054,2016-03-15 06:53:56.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836154,37.50576,139.928647,2,0.423,0.65,9.839,2016-03-15 06:53:56.154000+00:00,2016-03-15 15:53:56.154000+09:00,2016-03-15 15:53:56.154,2016-03-15 06:53:56.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836254,37.50576,139.928647,2,0.422,0.66,9.816,2016-03-15 06:53:56.254000+00:00,2016-03-15 15:53:56.254000+09:00,2016-03-15 15:53:56.254,2016-03-15 06:53:56.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836354,37.50576,139.928647,2,0.423,0.654,9.833,2016-03-15 06:53:56.354000+00:00,2016-03-15 15:53:56.354000+09:00,2016-03-15 15:53:56.354,2016-03-15 06:53:56.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836454,37.50576,139.928647,2,0.419,0.664,9.826,2016-03-15 06:53:56.454000+00:00,2016-03-15 15:53:56.454000+09:00,2016-03-15 15:53:56.454,2016-03-15 06:53:56.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458024836554,37.50576,139.928647,2,0.422,0.66,9.834,2016-03-15 06:53:56.554000+00:00,2016-03-15 15:53:56.554000+09:00,2016-03-15 15:53:56.554,2016-03-15 06:53:56.554
