u,v,key,length_m,accident_count
1988102810,1988005205,0,174.927,0
2104307796,1942318484,0,40.08,0
2104307796,1942318470,0,113.21699999999998,0
2104307796,7747010340,0,108.804,0
1942318480,1942318470,0,59.468,0
1942318484,1942318485,0,23.543,0
1942318484,2104307796,0,40.08,0
1942318484,2104307883,0,67.869,0
1942318484,2104307812,0,76.19200000000001,0
1942318485,1942318484,0,23.543,0
1942318485,1942318486,0,44.623,0
1942318485,2104307926,0,62.065,0
1942318485,2104307808,0,74.24199999999999,0
2104307883,1942318484,0,67.869,0
2104307883,2104307926,0,19.535999999999998,0
2104307883,7747010439,0,107.94,0
2104307883,4069426144,0,210.339,0
2104307812,2104307769,0,50.005,0
2104307812,7747010340,0,14.533,0
2104307812,1942318484,0,76.19200000000001,0
1942318486,1942318485,0,44.623,0
1942318486,6352090310,0,4.38,0
1942318486,6352090307,0,65.439,0
2104307926,2104307992,0,124.063,0
2104307926,1942318485,0,62.065,0
2104307926,2104307883,0,19.535999999999998,0
6352090310,1942318486,0,4.38,0
6352090310,4037995959,0,104.94399999999999,0
6352090310,4037995939,0,86.5,0
6352090307,1942318486,0,65.439,0
1942318497,2104307933,0,38.798,0
1942318497,2104307868,0,74.76400000000001,0
1942318497,1942318498,0,17.343,0
2104307933,1942318497,0,38.798,0
2104307933,2104307958,0,24.958,0
2104307933,6352025881,0,12.932,0
2104307868,4037995959,0,5.306,0
2104307868,2104307957,0,72.093,0
2104307868,1942318497,0,74.76400000000001,0
1942318498,2104307846,0,44.778,0
1942318498,6352025881,0,38.594,0
1942318498,1942318497,0,17.343,0
2104307846,1942318498,0,44.778,0
2104307846,2104307793,0,89.057,0
2104307846,9072383468,0,31.781,0
2104307846,2104307861,0,36.693,0
6352025881,1942318498,0,38.594,0
6352025881,2104307960,0,25.185,0
6352025881,2104307933,0,12.932,0
1942318541,4039772015,0,36.346,0
1942318541,1942318529,0,71.654,0
1942318541,1942318552,0,101.90200000000002,0
4039772015,6352026050,0,70.661,0
4039772015,1942318541,0,36.346,0
4039772015,4615412893,0,27.702,0
2106721837,4039772020,0,49.567,0
2106721837,1942318552,0,42.485,0
2106721837,2106721849,0,62.218,0
1942318556,6352026061,0,37.168,0
1942318556,1989262258,0,26.917,0
1942318556,1942318560,0,56.543000000000006,0
1989262258,1942318556,0,26.917,0
1989262258,1989262217,0,90.71799999999999,0
1989262258,1989262201,0,100.673,0
1942318560,2106721918,0,14.523,0
1942318560,1989262217,0,22.102,0
1942318560,1942318556,0,56.54299999999999,0
2106721918,2106721905,0,56.499,0
2106721918,1942318560,0,14.523,0
2106721918,2106721938,0,42.584,0
1989262217,1942318560,0,22.102,0
1989262217,2106721932,0,18.442,0
1989262217,1989262258,0,90.71799999999999,0
1988005324,1988005392,0,16.469,0
1988005324,1942318566,0,9.576,0
1942528910,12206530050,0,77.184,0
12301026715,12206530048,0,128.151,4
12301026715,1842368018,0,13.627,0
1942897981,2586527899,0,67.343,0
1942897981,1942897969,0,137.329,0
1948320516,1942898016,0,152.801,0
1948320516,1942897969,0,85.672,0
1948320516,1948320442,0,126.023,0
1942898001,4043177144,0,30.77,0
1942898001,1942898052,0,72.30499999999999,0
1942898001,1948320312,0,95.488,0
4043177144,1942898001,0,30.77,0
1948320110,1948320502,0,30.374,0
1948320110,1948320502,1,70.245,0
1948320110,1942898023,0,162.372,0
1942898083,1948648595,0,70.006,0
1942898083,1943744653,0,118.931,0
1943744653,1943744652,0,9.117,0
1943744653,1946346747,0,117.863,0
1943744653,1948648369,0,69.12,0
1943744582,1943744584,0,54.712,0
1943744582,1943744612,0,104.328,0
1943744584,1943744589,0,71.84700000000001,0
1943744584,1970268730,0,120.098,0
1943744584,1943744618,0,106.574,0
1943744612,1939648081,0,78.189,0
1943744612,1943744617,0,45.018,0
1943744612,1970039144,0,54.129,0
1943744589,1942898083,0,10.049,0
1943744589,1943744622,0,109.994,0
1970268730,1946346737,0,49.994,0
1970268730,1943744652,0,70.88,0
1970268730,1943744584,0,120.098,0
1943744618,1943744617,0,11.829,0
1943744618,1943744622,0,72.013,0
1943744618,1943744584,0,106.574,0
1943744622,1943744623,0,9.309,0
1943744622,1943744618,0,72.013,0
1943744622,1513591229,0,96.881,0
1943744599,599511702,0,22.473000000000003,0
1943744599,1943744602,0,12.014999999999999,0
1970039144,1943744612,0,54.129,0
1970039144,1970038884,0,78.959,0
1970039144,1970268571,0,102.05,0
1943744633,1948387847,0,41.269000000000005,0
1943744634,1943744645,0,125.596,0
1943744634,1943744637,0,147.18099999999998,0
1943744634,1970268465,0,46.072,0
1943744645,5691934437,0,51.514,0
1943744645,1943744634,0,125.596,0
1943744645,6186916629,0,55.724000000000004,0
1943744645,1976561002,0,55.885999999999996,0
1970268465,1943744634,0,46.072,0
1970268465,1976414825,0,46.143,0
1970268465,6186916619,0,64.471,0
1970268465,1970268377,0,36.28,0
1976414534,1976414553,0,37.623,0
1976414534,1976415060,0,3.77,0
1976414534,1943744637,0,74.69900000000001,0
6186916629,1976414760,0,2.626,0
6186916629,6186916628,0,17.22,0
6186916629,1943744645,0,55.724000000000004,0
1976561002,1976561095,0,18.299,0
1976561002,1943744645,0,55.885999999999996,0
1976561002,1976561193,0,47.139,0
1970268816,1970268546,0,100.113,0
1970268816,1970268830,0,40.195,0
1970268816,1943744651,0,30.204,0
1970268816,1972463494,0,158.12400000000002,0
1943744652,1943744653,0,9.117,0
1943744652,1970268730,0,70.88000000000001,0
1943744652,1943744589,0,120.705,0
1946346747,1946346509,0,10.336,0
1946346747,1939618723,0,104.39699999999999,0
1944520269,1944520185,0,10.387,0
1944520269,1948320468,0,71.94,0
1944520185,1420676395,0,125.95,0
1944520185,1944520269,0,10.387,0
1944520185,1944520235,0,30.407000000000004,0
1944520235,1946346594,0,19.254,0
1944520235,1944520185,0,30.407000000000004,0
1944520235,1944520270,0,46.599,0
1944520186,3058843517,0,125.171,0
1944520186,1946346701,0,55.419,0
3058843517,1944520271,0,84.528,0
3058843517,3058843516,0,56.586,0
1946346701,1946346672,0,4.308,0
1946346571,1974449027,0,52.991,0
1946346571,4864434575,0,58.027,0
1946346571,1944520187,0,178.564,0
1946346571,4864434572,0,135.428,0
1944520264,1944520192,0,73.879,0
1944520264,1944520267,0,59.071,0
1944520264,3058843511,0,100.34299999999999,0
1944520193,1944520221,0,57.285,0
1944520193,3058843513,0,136.358,0
1944520221,1944520206,0,78.256,0
1944520221,1944520292,0,55.307,0
3058843513,3058843512,0,60.541,0
3058843513,1944520251,0,102.113,0
1944520267,1944520264,0,59.071,0
1944520267,1944520196,0,129.659,0
1944520267,1944520195,0,53.818,0
1944520267,1944520285,0,76.869,0
1946346741,1944520195,0,20.296,0
1946346741,1946346508,0,63.218,0
1946346741,1946346581,0,71.991,0
1944520196,5609742775,0,27.834,0
1944520196,1944520267,0,129.659,0
5609742775,1944520196,0,27.834,0
5609742775,1946346738,0,39.054,0
5609742775,5609742774,0,17.599,0
1944520197,1944520204,0,9.497,0
1944520197,1946346511,0,63.618,0
1944520204,1939747879,0,30.664,0
1946346511,6188319491,0,64.704,0
1946346511,1946346751,0,62.727,0
1944520200,1968612471,0,164.648,0
1944520200,1968612330,0,10.869,0
1944520200,1944520220,0,29.208,0
1968612471,1944520200,0,164.648,0
1968612471,1944520273,0,71.048,0
1968612330,1944520200,0,10.869,0
1968612330,1968612337,0,23.285,0
1968612330,1968612508,0,70.59299999999999,0
1944520220,1944520243,0,72.548,0
1944520220,1944520200,0,29.208000000000002,0
1944520220,1944520217,0,57.975,0
1944520220,1944520206,0,112.625,0
1944520206,1944520220,0,112.625,0
1944520206,1944520282,0,56.801,0
1944520282,1946346579,0,44.419,0
1944520282,1944520232,0,100.932,0
1944520282,1944520206,0,56.801,0
1944520208,1944520216,0,64.7,0
1944520208,1946346738,0,53.997,0
1944520216,1946346670,0,49.01,0
1944520216,1944520257,0,58.467,0
1946346738,5609742775,0,39.054,0
1946346738,1944520208,0,53.997,0
1946346738,1946346520,0,19.042,0
1944520209,1944520286,0,45.7,0
1944520209,1946346582,0,76.55799999999999,0
1944520209,1946346601,0,63.711,0
1944520286,4864434563,0,35.473,0
1944520286,1944520211,0,48.631,0
1944520286,1946346565,0,67.12,0
1946346582,1946346599,0,44.125,0
1946346582,1944520232,0,53.792,0
1946346582,1944520209,0,76.55799999999999,0
1946346601,1946346565,0,46.665,0
1946346601,1944520209,0,63.711,0
1946346601,1946346695,0,57.199,0
1944520211,4864434560,0,36.509,0
1944520211,1944520196,0,66.226,0
4864434560,1946346563,0,26.656,0
4864434560,4864434561,0,11.61,0
1944520218,1944520225,0,8.83,0
1944520218,1944520253,0,58.51,0
6188291820,3058843514,0,29.656,0
6188291820,6188291819,0,14.609,0
1944520215,1944520290,0,70.047,0
1944520215,1944520259,0,63.977,0
1944520290,1944520258,0,64.006,0
1944520290,1944520250,0,64.827,0
1944520290,1944520273,0,15.629000000000001,0
1944520259,6188319487,0,50.664,0
1944520259,6188319489,0,35.341,0
1946346670,1944520232,0,43.933,0
1946346670,1946346599,0,47.592,0
1946346670,1946346579,0,109.265,0
1944520257,3058843512,0,139.444,0
1944520257,1944520193,0,60.381,0
1944520217,1944520186,0,74.976,0
1944520217,1946346638,0,60.221,0
1944520217,1944520220,0,57.975,0
1946346638,1944520250,0,50.768,0
1946346638,1944520217,0,60.221,0
1944520243,3058843516,0,127.414,0
1944520243,1944520220,0,72.548,0
1944520243,1944520186,0,57.256,0
1944520292,1944520243,0,57.536,0
1944520292,6717704619,0,89.62,0
1944520223,1939747945,0,10.655,0
1944520223,1944520247,0,63.998,0
1944520224,3058843519,0,117.188,0
1944520224,1944520215,0,64.291,0
3058843519,1944520223,0,83.299,0
3058843519,3058843518,0,63.274,0
1948320254,1939747859,0,14.814,0
1948320254,1948320093,0,42.181,0
1944520232,1944520282,0,100.932,0
1944520232,1946346582,0,53.792,0
3058843512,1944520233,0,107.407,0
3058843512,1944520257,0,139.444,0
3058843512,3058843511,0,59.807,0
1944520251,1939748006,0,9.554,0
1944520251,1944520213,0,56.768,0
1946346594,1946346578,0,47.149,0
1946346594,1944520235,0,19.254,0
1946346594,1946346623,0,27.735,0
1944520270,1946346578,0,21.661,0
1944520270,1944520235,0,46.599,0
1944520270,1944520276,0,122.193,0
3058843511,1944520208,0,78.262,0
3058843511,1944520264,0,100.34299999999999,0
3058843516,1944520253,0,89.662,0
3058843516,1944520243,0,127.414,0
3058843516,3058843515,0,57.379,0
1944520246,1944520244,0,7.004,0
1944520246,1944520263,0,81.888,0
2055470954,1974449027,0,18.693,0
2055470954,1946346555,0,18.554,0
2055470954,1944520244,0,139.91799999999998,0
2055470954,4864434574,0,148.57299999999998,0
1944520263,1944520246,0,81.888,0
1944520263,1944520272,0,64.964,0
1944520263,10296129366,0,116.62,0
3058843520,1944520215,0,114.764,0
3058843520,3058843519,0,64.047,0
1944520250,1944520224,0,71.936,0
1944520250,1944520290,0,64.827,0
1944520250,1946346638,0,50.768,0
1944520271,1944520288,0,9.987,0
1944520271,1946346636,0,55.104,0
1944520258,1944520259,0,66.009,0
1944520258,1946346660,0,63.386,0
1944520258,1944520290,0,64.006,0
1946346660,6188315769,0,42.622,0
1946346660,1944520258,0,63.386,0
6188319487,3058843521,0,60.293,0
6188319487,6188319486,0,28.417,0
6188319489,1946346708,0,27.617,0
6188319489,6188319488,0,44.349,0
10296129366,1944520276,0,1.865,0
10296129366,1944520263,0,116.62,0
10296129366,1946346555,0,15.341,0
1946346578,1946346508,0,27.906,0
1946346578,1944520270,0,21.661,0
1946346578,1946346594,0,47.149,0
1944520276,10296129366,0,1.865,0
1944520276,1946346558,0,37.851,0
1944520276,1944520270,0,122.193,0
1944520273,6188315783,0,43.918,0
1944520273,1968612474,0,62.72,0
1944520273,1968612471,0,71.048,0
6188315783,6188315782,0,19.059,0
6188315783,1968612534,0,41.165,0
1968612474,1944520273,0,62.72,0
1968612474,1968612317,0,63.694,0
1946346558,1946346555,0,40.8,0
1946346558,1944520276,0,37.851,0
1944520278,1944520209,0,20.742,0
1944520278,1968612399,0,131.812,0
1944520278,1968612292,0,68.72,0
1944520278,1976252101,0,74.875,0
1968612399,1968612535,0,94.708,0
1968612399,1944520278,0,131.812,0
1968612399,1970038913,0,119.11599999999999,0
1968612292,1946346539,0,106.214,0
1968612292,1976252091,0,30.652,0
1968612292,1944520278,0,68.72,0
1976252101,5697764227,0,22.07,0
1976252101,1976252130,0,50.582,0
1976252101,1976252099,0,73.015,0
1976252101,1944520278,0,74.875,0
1946346579,1944520193,0,41.09,0
1946346579,1946346670,0,109.265,0
4864434563,1944520286,0,35.473,0
4864434563,1946346599,0,38.926,0
4864434563,4864434562,0,11.814,0
1946346565,1946346601,0,46.665,0
1946346565,4864434559,0,48.116,0
1946346565,1944520286,0,67.12,0
6717704619,6717704618,0,20.465,0
6717704619,3058843515,0,40.633,0
1946346508,1946346578,0,27.906,0
1946346508,1946346623,0,46.617,0
1946346508,1946346741,0,63.218,0
1946346623,1946346508,0,46.617,0
1946346623,1946346594,0,27.735,0
1946346623,1946346629,0,13.284,0
1946346509,1946346747,0,10.336,0
1946346509,1946346543,0,64.463,0
1946346509,1943744652,0,111.689,0
1946346543,1946346509,0,64.463,0
1946346543,1946346568,0,67.883,0
1946346543,1946346750,0,39.745000000000005,0
6188319491,3058843522,0,18.931,0
6188319491,6188319490,0,31.674,0
1946346751,1946346564,0,9.184,0
1946346751,1946346541,0,111.02199999999999,0
1946346520,1946346738,0,19.042,0
1946346526,1946346663,0,52.322,0
1946346526,4864434557,0,63.886,0
1946346526,1946346603,0,33.278,0
1946346663,1946346695,0,35.494,0
1946346663,4864434565,0,22.525,0
1946346663,1946346526,0,52.322,0
4864434557,4864434558,0,52.813,0
4864434557,1946346526,0,63.886,0
1946346603,1946346684,0,9.574,0
1946346603,1946346526,0,33.278,0
1946346529,1946346729,0,55.437,0
1946346529,1946346562,0,88.434,0
1946346729,3058843526,0,101.34,0
1946346562,1946346596,0,61.312,0
1946346562,6188315769,0,20.216,0
1946346562,1946346529,0,88.434,0
1946346532,4975249401,0,68.072,0
4975249401,1946346692,0,27.473,0
4975249401,1946346750,0,21.309,0
4975249401,1946346532,0,68.072,0
1946346539,1968612292,0,106.214,0
1946346539,1968612372,0,18.503,0
1968612372,1946346539,0,18.503,0
1968612372,1976197489,0,36.378,0
1968612372,1968612511,0,78.967,0
1946346541,1939618723,0,9.349,0
1946346541,1946346509,0,108.776,0
1946346542,1946346750,0,26.651,0
1946346542,1946346633,0,54.908,0
1946346750,1946346542,0,26.651,0
1946346750,1946346543,0,39.745000000000005,0
1946346750,4975249401,0,21.309,0
1946346750,1946346681,0,114.885,0
1946346568,1946346633,0,35.964999999999996,0
1946346568,1946346737,0,71.98899999999999,0
1946346568,1946346543,0,67.883,0
1946346555,2055470954,0,18.554,0
1946346555,1944520246,0,120.043,0
1946346555,10296129366,0,15.341,0
1946346556,1946346687,0,52.651,0
1946346556,4864434568,0,32.913,0
1946346687,1946346592,0,52.284,0
1946346687,4864434573,0,98.78,0
4864434568,1946346556,0,32.913,0
4864434568,4864434569,0,23.94,0
4864434568,1974449042,0,64.026,0
1946346559,1967019406,0,40.051,0
1946346559,1968612298,0,20.826999999999998,0
1967019406,1967020228,0,31.249,0
1967019406,1967019899,0,64.331,0
1967019406,1946346559,0,40.051,0
1968612298,1968612499,0,22.5,0
1968612298,1968612424,0,48.971,0
1968612298,1975188083,0,34.952,0
1968612298,1946346559,0,20.826999999999998,0
1946346596,3058843523,0,104.929,0
1946346596,1946346729,0,87.47,0
6188315769,6188315768,0,32.285,0
6188315769,1946346562,0,20.216,0
6188315769,1946346660,0,42.622,0
1946346563,1946346567,0,28.54,0
1946346563,1946346641,0,7.896,0
1946346567,1946346563,0,28.54,0
1946346641,1946346599,0,49.575,0
1946346641,1944520216,0,40.568,0
4864434559,1946346565,0,48.116,0
4864434559,1944520211,0,69.365,0
1974449027,2055470954,0,18.693,0
1974449027,1946346571,0,52.991,0
1974449027,4864434571,0,104.197,0
4864434575,1946346571,0,58.027,0
4864434575,2055470947,0,55.593,0
4864434575,4864434577,0,131.513,0
4864434572,1946346571,0,135.428,0
4864434572,1946346592,0,100.059,0
4864434572,4864434573,0,52.449999999999996,0
4864434572,4864434577,0,58.034,0
1946346581,1946346741,0,71.991,0
1946346599,1946346582,0,44.125,0
1946346599,1946346641,0,49.575,0
1946346599,4864434563,0,38.926,0
1946346599,1946346670,0,47.592,0
1946346584,1946346626,0,78.084,0
1946346584,1968612433,0,110.402,0
1946346584,1968612392,0,87.63,0
1946346626,1946346709,0,41.471,0
1946346626,1968612501,0,88.386,0
1946346626,1968612320,0,110.106,0
1968612433,1968612320,0,78.18,0
1968612433,1968612461,0,48.388,0
1968612433,1946346584,0,110.402,0
1968612392,1968612386,0,75.469,0
1968612392,1946346584,0,87.63,0
1968612392,1968612483,0,63.037,0
1968612392,1968612501,0,78.265,0
1946346592,4864434576,0,58.826,0
1946346592,4864434572,0,100.059,0
1946346592,1968612402,0,20.078,0
4864434576,4864434577,0,100.863,0
4864434576,4864434579,0,45.411,0
1968612402,1968612511,0,60.469,0
1968612402,1962595456,0,33.81,0
1968612402,1946346592,0,20.078,0
3058843523,1946346751,0,81.537,0
3058843523,3058843522,0,62.788,0
1946346695,1946346663,0,35.494,0
1946346695,1946346603,0,53.003,0
1946346695,1946346601,0,57.199,0
1946346684,1946346678,0,14.189,0
1946346684,1946346691,0,100.664,0
1946346605,1968612397,0,110.127,0
1946346605,1946346584,0,74.874,0
1968612397,1968612433,0,75.148,0
1968612397,1968612484,0,48.449,0
1946346622,1946346657,0,23.258,0
1946346622,1946346679,0,53.646,0
1946346622,1946346709,0,113.369,0
1946346657,1946346726,0,63.359,0
1946346657,1946346692,0,117.87,0
1946346709,1946346529,0,7.967,0
1946346709,1946346622,0,113.36900000000001,0
1946346629,1946346623,0,13.284,0
1968612501,1946346626,0,88.386,0
1968612501,1968612317,0,87.509,0
1968612501,1968612392,0,78.265,0
1968612320,1946346622,0,19.246,0
1968612320,1946346626,0,110.106,0
3058843518,3058843517,0,55.065,0
3058843518,1946346701,0,121.418,0
1946346640,4864434591,0,20.514,0
1946346640,4864434583,0,105.386,0
1946346640,1968612382,0,20.689999999999998,0
4864434591,4864434585,0,36.628,0
4864434591,4864434590,0,105.254,0
4864434583,1946346640,0,105.386,0
4864434583,4864434592,0,18.888,0
4864434583,4864434590,0,19.855,0
1968612382,1962595733,0,100.703,0
1968612382,1968612415,0,54.59,0
1968612382,1946346640,0,20.69,0
1968612382,1968612299,0,56.063,0
1946346647,1946346733,0,69.042,0
1946346647,4864434586,0,43.517,0
1946346733,1946346559,0,113.969,0
1946346733,1967019914,0,85.499,0
4864434586,4864434589,0,34.894,0
4864434586,1946346647,0,43.517,0
4864434586,1962595367,0,64.124,0
1946346656,1946346685,0,31.377,0
1946346656,6188319543,0,25.878,0
1946346656,1968612527,0,110.197,0
1946346685,1946346696,0,33.785,0
1946346685,6188319543,0,57.147999999999996,0
6188319543,6188319545,0,21.185,0
6188319543,1946346656,0,25.878,0
6188319543,1946346685,0,57.147999999999996,0
1968612527,1968612489,0,64.51,0
1968612527,1946346656,0,110.197,0
1968612527,1976414598,0,69.179,0
1946346692,1946346542,0,15.647,0
1946346692,4975249401,0,27.473,0
4864434565,1946346663,0,22.525,0
4864434565,4864434567,0,20.94,0
4864434565,4864434564,0,31.284,0
1946346672,1944520224,0,57.989,0
1946346672,1946346638,0,73.21000000000001,0
1946346678,1946346556,0,28.9,0
1946346678,1974449042,0,99.021,0
1974449042,4864434574,0,2.28,0
1974449042,4864434568,0,64.026,0
1974449042,1946346678,0,99.021,0
1946346681,1946346541,0,27.216,0
1946346681,1946346750,0,114.88499999999999,0
1946346691,4864434557,0,31.013,0
1946346691,1946346558,0,107.758,0
1946346696,1946346718,0,63.359,0
1946346696,1968612333,0,88.35300000000001,0
1946346696,1968612489,0,110.56,0
4864434573,4864434574,0,58.716,0
4864434573,4864434571,0,35.126999999999995,0
4864434573,1946346687,0,98.78,0
1946346718,1946346605,0,79.526,0
1946346718,1968612464,0,89.03,0
1946346718,6188319531,0,74.119,0
1968612333,1968612464,0,64.706,0
1968612333,6717704603,0,13.812,0
1968612333,1946346696,0,88.35300000000001,0
1968612489,1968612522,0,63.728,0
1968612489,1976414592,0,76.612,0
1968612489,1946346696,0,110.56,0
1946346708,1946346596,0,62.783,0
1946346708,6188315771,0,36.992000000000004,0
6188315771,1946346660,0,26.895,0
6188315771,6188315770,0,26.759,0
1946346714,1946346681,0,38.867,0
1946346714,3058843525,0,61.483000000000004,0
3058843525,3058843523,0,50.095,0
3058843525,1946346714,0,61.483000000000004,0
1946346716,1968612370,0,92.351,0
1946346716,1968612395,0,109.915,0
1946346716,1946346656,0,56.491,0
1968612370,1987121934,0,43.152,0
1968612370,1946346716,0,92.351,0
1968612370,1968612500,0,61.157,0
1968612370,1968612378,0,61.68,0
1968612464,1968612333,0,64.706,0
1968612464,1946346718,0,89.03,0
1968612464,1968612297,0,62.928,0
1968612464,6188319523,0,58.215999999999994,0
6188319531,6188319530,0,19.597,0
6188319531,1946346718,0,74.119,0
6188319531,1968612522,0,35.915,0
3058843526,3058843525,0,36.32,0
3058843526,1946346714,0,19.997999999999998,0
1967019914,1962595424,0,21.11,0
1967019914,1946346733,0,85.499,0
1967019914,1967020313,0,55.538,0
1948320089,1948648383,0,120.71600000000001,0
1948320089,7098246168,0,139.971,0
1948320089,1948648609,0,10.824000000000002,0
1948320089,6188018453,0,54.775000000000006,0
1948648383,1948648643,0,228.90799999999996,0
1948648383,1948320089,0,120.71600000000001,0
1948648383,7097750211,0,23.052,0
1948648383,1948648479,0,60.513,0
1948648609,1948320352,0,152.35600000000002,0
1948648609,1948320089,0,10.824,0
1948648609,7097750211,0,143.585,0
6188018453,6188018455,0,24.585,0
6188018453,1948320089,0,54.775,0
6188018453,1948320492,0,43.27,0
1948320505,1948320448,0,200.544,0
1948320505,2089722792,0,381.382,0
1948320505,1948320091,0,232.837,0
1948320095,1948320229,0,57.201,0
1948320095,1948320400,0,38.522999999999996,0
1948320095,1948664515,0,43.753,0
1948320229,6137370808,0,34.829,0
1948320229,1948320095,0,57.201,0
1948320400,1948320222,0,13.98,0
1948320400,1948320162,0,96.03399999999998,0
1948320400,1948320095,0,38.523,0
1948320100,2089722786,0,31.23,0
2089722786,1948320100,0,31.23,0
2089722786,2089722774,0,11.102,0
2089722786,2089722778,0,45.377,0
1948320104,1948320421,0,26.347,0
1948320104,1948320421,1,132.91,0
1948320104,1948320260,0,59.833,0
1948320421,1948320133,0,93.161,0
1948320421,1948320104,0,26.347,0
1948320421,1948320104,1,132.91,0
1948320260,1948320244,0,73.129,0
1948320260,1948320104,0,59.833,0
1948320260,1948320130,0,64.113,0
1948320502,1948320110,0,30.374,0
1948320502,1948320110,1,70.245,0
1948320502,1948320459,0,186.74099999999999,0
1948320117,1948648424,0,28.608,0
1948320117,1948320484,0,26.417,0
1948320117,1948648379,0,27.47,0
1948648424,1948320117,0,28.608,0
1948320484,1948320117,0,26.417,0
1948320484,1948320185,0,3.627,0
1948320484,1948648331,0,62.543000000000006,0
1948648379,1948320117,0,27.469999999999995,0
1948648379,1948648435,0,37.634,0
1948648379,1948648334,0,33.483,0
1948320129,1948320447,0,81.434,0
1948320129,1948320269,0,89.815,0
1948320129,1948320130,0,191.946,0
1948320129,1948320190,0,183.601,0
1948320269,1948320137,0,49.178,0
1948320269,2089722778,0,6.944,0
1948320269,1948320129,0,89.815,0
1948320130,1948320332,0,92.854,0
1948320130,1948320260,0,64.113,0
1948320130,1948320129,0,191.94600000000003,0
1948320332,1948320268,0,54.969,0
1948320332,7095078095,0,41.649,0
1948320332,1948320130,0,92.854,0
1948320332,1948320298,0,75.705,0
7095078103,6372790681,0,15.305,0
7095078103,1948320133,0,24.7,0
7095078103,7095078102,0,3.886,0
1948320137,1948320269,0,49.178,0
1948320137,1948320198,0,40.691,0
1948320137,2089722774,0,24.756,0
1948320137,2089722783,0,38.597,0
1948320198,1948320137,0,40.691,0
1948320198,1948320210,0,27.39,0
1948320198,2089722782,0,39.987,0
1948320198,2089722774,0,50.093,0
2089722774,1948320137,0,24.756,0
2089722774,1948320198,0,50.093,0
2089722774,2089722786,0,11.102,0
2089722783,2089722782,0,40.263,0
2089722783,2089722787,0,28.193,0
2089722783,1948320137,0,38.597,0
2089722783,2089722749,0,28.748,0
1948320162,1948320222,0,75.498,0
1948320162,1948320330,0,21.337,0
1948320162,1948320400,0,96.03399999999999,0
1948320222,1948320162,0,75.498,0
1948320222,1948320400,0,13.98,0
1948320222,1948320330,0,92.89099999999999,0
1948320330,1948320313,0,20.737000000000002,0
1948320330,1948320162,0,21.337,0
1948320330,1948320222,0,92.89099999999999,0
1948320170,1948320210,0,10.208,0
1948320170,1948320459,0,16.056,0
1948320170,2089722794,0,84.39,0
1948320210,1948320198,0,27.39,0
1948320210,1948320170,0,10.208,0
1948320210,2089722790,0,100.218,0
1948320459,1948320502,0,186.74099999999999,0
1948320459,1948320293,0,113.62899999999999,0
1948320459,1948320170,0,16.056,0
1948320459,1948320507,0,30.585,0
2089722794,2089722791,0,22.746,0
2089722794,2089722746,0,45.356,0
2089722794,1948320170,0,84.39,0
1948320185,1948320492,0,12.785,0
1948320185,1948320484,0,3.627,0
1948320185,1948648517,0,231.965,0
1948320492,1948320185,0,12.785,0
1948320492,6188018453,0,43.269999999999996,0
1948320492,1948648469,0,53.087,0
1948320485,1948320194,0,35.734,0
1948320485,1948320225,0,24.45,0
1948320485,1948320481,0,58.748999999999995,0
2089722782,2089722783,0,40.263,0
2089722782,1948320198,0,39.987,0
2089722782,2089722790,0,29.07,0
1948320448,1948320505,0,200.544,0
1948320448,1948320207,0,232.655,0
1948320448,1948320465,0,129.03300000000002,0
2089722790,2089722782,0,29.07,0
2089722790,2089722749,0,40.688,0
2089722790,1948320210,0,100.218,0
1948320218,1948320317,0,17.284,0
1948320218,1948320324,0,6.849,0
1948320218,1948320442,0,36.667,0
1948320317,1948320218,0,17.284,0
1948320324,1948320218,0,6.849,0
1948320442,1948320218,0,36.667,0
1948320442,6711589889,0,3.501,0
1948320442,1948320516,0,126.02300000000001,0
1948320224,1948320249,0,16.159,0
1948320224,1948320309,0,23.750999999999998,0
1948320224,1948320449,0,102.286,0
1948320249,1948320224,0,16.159,0
1948320249,1948320480,0,92.33,0
1948320249,1948320250,0,189.18699999999998,0
1948320249,1948648368,0,162.57600000000002,0
1948320449,1948648643,0,63.834,0
1948320449,1948320224,0,102.28599999999999,0
1948320449,1948320273,0,23.394,0
1948320239,1948320447,0,120.16499999999999,0
1948320239,6198224310,0,76.652,0
1948320239,7090063807,0,65.086,0
7090063807,1948320239,0,65.086,0
1948320244,1948320416,0,7.691,0
1948320244,7095078099,0,15.336,0
1948320244,1948320260,0,73.129,0
1948320416,7095078095,0,10.482,0
1948320416,1948320244,0,7.691,0
1948320416,1948320300,0,56.982,0
7095078099,1948320244,0,15.336,0
7095078099,7095078096,0,15.704,0
7095078099,7095078096,1,102.471,0
1948320250,1948648368,0,47.481,0
1948320250,1948320301,0,28.735000000000003,0
1948320250,1948320249,0,189.18699999999998,0
1948320250,1948320366,0,276.732,0
1948320301,6711588976,0,57.738,0
1948320301,1948320256,0,77.65599999999999,0
1948320301,1948648436,0,123.174,0
1948320301,1948320250,0,28.735000000000003,0
4985195770,1948648324,0,31.285,0
4985195770,1948648635,0,57.473,0
4985195770,1948320256,0,48.119,0
1948320268,1948320332,0,54.969,0
2089722778,1948320269,0,6.944,0
2089722778,1948320304,0,60.893,0
2089722778,2089722786,0,45.376999999999995,0
1948320273,1948320449,0,23.394,0
1948320273,6711588976,0,27.084,0
