u,v,freq
2637643314,482481869,5.0
482481869,1830337909,5.0
2156974130,2156974121,25.5
2156974121,2156974129,23.5
562873664,562873661,25.5
1834391715,1834494256,48.0
1834375663,4212704070,23.5
4212704070,4212704071,23.5
4212704071,4212704072,24.5
4212704072,1829575039,24.5
1829575039,1829575036,23.5
1829575036,4224135786,1.0
4224135786,1834391760,1.0
1834724145,1834720147,2.0
1865210075,1834704699,30.5
1834704699,2672657707,31.5
1834720194,1834720156,6.0
1834720156,1834724140,6.0
1834724140,1834724149,6.0
1834724149,1834720147,7.0
1834720147,1834724155,6.0
1834704695,1865210073,71.5
1865210073,1834704680,55.0
532934200,2905072876,25.5
2905072876,1829575050,48.0
1829575050,2660883556,48.0
2660883556,2660883552,48.0
2660883552,2915652831,50.0
2915652831,1834720209,82.5
1834704692,2672657716,2.0
2672657716,1834704697,3.0
1834704697,2672369519,3.0
1834382809,1834382815,1.0
1834382815,482481865,50.0
482481865,1834375627,46.0
1834375627,442000327,1.0
2672311287,2672311272,3.0
1834704697,2672657716,2.0
2672657716,2672657707,4.0
2625496332,5111345950,50.0
1830337957,1834704703,49.0
2660977470,582809906,52.0
1834720132,1834720211,24.5
1834720172,1834720217,11.0
1834391747,4014695093,26.5
563392576,2672369519,4.0
1834720136,2672369297,2.0
2672369297,1834720128,1.0
1834720128,437987972,1.0
2662208159,1834391715,24.5
1834391715,1834494250,2.0
1834494250,1834494232,2.0
562873665,1834720132,1.0
1834720182,1834720120,105.5
1834391735,1834391739,6.0
1834391739,1834721183,6.0
1834721183,1830337941,2.0
1830337941,1834704703,47.0
2889774419,2889774418,46.0
2889774418,510145270,72.5
1834720203,1834704686,1.0
436239892,436239894,5.0
436239894,437991354,26.5
5963570992,2625496329,1.0
2625496329,5111345950,1.0
1834382823,582807730,1.0
1834720134,1834724155,6.0
1834724155,1834720147,34.5
1834720128,2672311287,23.5
1834721178,4014695095,28.5
1834720194,1829575050,7.0
1829575050,4714034102,7.0
2662669303,2670915966,1.0
438757181,437987970,6.0
