u,v,freq
1832887311,1864029334,1
1864029334,7565580124,5
1886255788,2293141031,12
2293141031,1837295573,15
4270116298,525171230,6
1832892760,1865549587,4
1865549587,2548007277,4
2548007277,2548007330,5
2293447349,442983205,2
412490200,442978854,2
442978854,457431992,4
457431992,2293447337,8
1837302591,1832892762,4
1832892762,1832892768,8
1832892768,1837302589,12
1837302589,1832887290,12
1832887290,4269660045,13
4269660045,4949007542,16
4949007542,7565580119,17
1832887296,1832887298,2
1906846486,412489543,6
2293141123,448080659,2
448080659,1886255793,6
2541352731,1889922563,11
1889922563,442981913,13
442981913,457431991,13
457431991,465498927,14
1836106391,1886255794,4
1886255794,1886255795,5
1864029327,7565580121,7
461750370,461750372,2
461750372,1886255790,2
1886255790,2509011686,4
2509011686,2294260670,4
2294260670,1886255789,4
1886255789,2293140980,5
2293140980,1886255788,7
2541352733,482481864,8
429729051,1856462046,6
2509011776,2509011573,2
2509011573,1832892752,3
1832892752,1832892766,4
1832892766,1832892764,4
1832892764,1832892767,4
1832892767,1832892761,5
2294260756,1886255796,6
1832887279,7565580114,3
7565580114,1832887317,6
1888275331,418979144,3
418979144,1832847407,7
7565422703,4269660037,5
4269660037,1829320364,7
1829320364,1864029340,7
1864029340,1832887317,16
2550533840,2550533843,8
2550533843,2541352731,7
241793111,482481861,3
482481861,7565422703,3
2293141129,4092828638,2
448080660,2294260775,2
2294260775,559950134,3
559950134,559950039,3
1886255795,559950141,4
559950141,4169601754,4
4169601754,448961305,4
448961305,1857314350,4
1857314350,266728691,4
266728691,567271279,4
567271279,2458037537,5
2458037537,567271254,6
567271254,567271230,6
567271230,448961307,6
448961307,448961308,21
448961308,2458037536,21
2458037536,528612288,21
528612288,1886255799,21
1886255799,1886255798,21
1886255798,2458037535,25
2458037535,1851790547,28
1851790547,437985748,31
437985748,1834494255,34
1834494255,1834494258,34
1834494258,1830337928,56
1830337928,574337168,146
574337168,2835224027,210
1838721605,4456473454,6
412490212,4456473455,1
2548277926,2548278065,4
2548278065,1832887289,6
2555402869,2555402982,2
529134967,1836104808,1
1836104808,2506040411,2
2506040411,1886255795,2
1832887289,2541352731,2
2541352731,2550533843,2
2548007777,2548007330,3
1864029343,1864029326,1
