u,v,freq
1886255795,1886255796,106.0
461774966,2294260756,11.0
1832887286,1832892755,24.5
1832892755,1832892758,433.0
1832892758,1832887282,833.5
1864029334,7565580124,99.0
7565580124,7565580126,416.5
2294260670,1886255789,302.5
1886255791,1886255789,82.5
2555402869,2555402982,57.0
1886255792,1886255791,28.5
2548007777,2548007330,138.0
2548007330,1832887586,304.5
4092491898,2156974127,19.0
2156974127,2156974128,24.0
2156974128,2156974126,24.0
2156974126,2156974124,26.0
2156974124,4212704071,28.0
4212704071,4212704072,51.5
4212704072,1829575039,109.5
1829575039,1829575036,110.5
1829575036,4224135786,133.0
4224135786,1834494253,704.0
1834494253,1834494237,895.0
1834494237,2662208084,1448.0
2662208084,1830337943,1492.5
1830337943,1830337928,1537.5
1830337928,574337168,1979.0
574337168,2835224027,3652.0
1829320354,266728708,23.5
266728708,1829320350,25.5
1829320350,465496832,175.5
465496832,1829320357,267.0
1829320357,457431974,275.0
457431974,266728711,278.0
266728711,1026392213,281.0
1026392213,1829320340,383.5
1829320340,457803020,386.5
457803020,2559516542,388.5
2559516542,2559516469,395.5
2559516469,1833002215,402.5
1833002215,11181227255,687.0
11181227255,1833002210,774.5
1833002210,2559516441,784.5
2559516441,258765300,829.5
258765300,4270083374,1488.5
4270083374,1974916786,1513.0
1974916786,1823311529,1562.0
1823311529,6163875624,2077.0
6163875624,4446361806,2081.0
4446361806,4426123476,2082.0
1832887311,1864029334,69.5
2550533840,2550533843,5.0
2550533843,2541352731,5.0
2541352731,1889922563,6.0
1889922563,442981913,99.0
442981913,457431991,121.5
457431991,465498927,144.0
2509011573,1832892752,94.0
1832892752,1832892766,97.0
1832892766,1832892764,195.0
1832892764,1832892767,219.5
1832892767,1832892761,287.0
1832892761,1832892755,335.0
2541352729,1832887289,28.5
1832887289,1832887294,102.0
1832887317,7565580124,294.0
4270116298,525171230,160.5
1829320362,1829320367,47.0
1837302591,1832892762,191.0
1832892762,1832892768,237.0
1832892768,1837302589,261.5
1837302589,1832887290,261.5
1832887290,4269660045,261.5
4269660045,4949007542,261.5
4949007542,7565580119,261.5
465501109,465501108,3.0
2541352733,482481864,2.0
482481864,418995720,25.5
418995720,1864029323,25.5
1864029323,430019533,26.5
430019533,4459511301,26.5
1886255790,2509011686,112.0
2509011686,2294260670,120.0
1832887297,1832892761,1.0
1888275116,2293447344,151.0
1864029325,1832887317,97.0
461750370,461750372,58.0
461750372,1886255790,81.5
1832887291,7565580117,50.0
7565580117,1864029340,50.0
1864029340,1832887317,104.0
2293140768,2294260604,80.5
2294260604,2294260605,195.0
2294260605,1832887313,241.0
1832887313,1832892758,286.0
1832881750,1832887309,4.0
1832887309,2293140664,5.0
2293140664,2548278065,4.0
2548278065,1832887289,27.5
241793111,482481861,26.5
482481861,7565422703,27.5
7565422703,4269660037,27.5
4269660037,1829320364,51.0
1829320364,1864029340,51.0
1864029343,1864029340,3.0
1837302594,4239756256,3.0
2548007181,1832887586,115.5
1864029327,7565580121,49.0
1832887296,1832887298,2.0
418979239,1838721605,25.5
1838721605,4456473454,48.0
4456473454,440101587,95.0
440101587,1888275116,95.0
1832887279,7565580114,92.0
7565580114,1832887317,92.0
442982586,412490200,46.0
412490200,442978854,114.5
442978854,457431992,115.5
457431992,2293447337,388.5
429729058,2293447343,23.5
1832847413,1832847389,1.0
1832847389,2290026087,1.0
2290026087,8263725413,1.0
8263725413,2296008011,1.0
2296008011,266608454,1.0
266608454,412489540,1.0
1865549587,2548007277,91.0
2548007277,2548007330,113.5
2293141123,448080659,72.5
1906846486,412489543,2.0
4269660041,4269660037,47.0
4459511299,2293447347,46.0
2509011776,2509011573,46.0
418979144,1832847407,1.0
2541352732,2541352712,1.0
2541352712,457431976,1.0
1832881750,1864029325,24.5
442983205,442983207,69.5
2293140664,2541352733,1.0
2287610781,1888275240,23.5
559950141,4169601754,69.5
4169601754,448080660,46.0
448080660,2294260775,46.0
2294260775,559950134,68.5
559950134,559950039,68.5
1888275113,418979239,24.5
529134967,1836104808,23.5
412490212,4456473455,70.5
4456473455,4456473454,93.0
4456473454,1838721605,68.5
1838721605,418979239,91.0
418979239,1836364516,136.0
1836364516,1888274997,136.0
1888274997,2539700670,204.5
2539700670,1888274938,342.5
1888274938,4451835867,490.5
1836105931,4269660038,1.0
4269660038,4269660041,1.0
4269660037,2548159475,23.5
2548277926,2548278065,23.5
1836106391,1886255794,46.0
1886255794,1886255795,46.0
1886255795,559950141,46.0
4169601754,448961305,46.0
448961305,1857314350,46.0
1857314350,266728691,46.0
266728691,567271279,46.0
567271279,2458037537,46.0
2458037537,567271254,46.0
567271254,567271230,46.0
567271230,448961307,46.0
448961307,448961308,228.0
448961308,2458037536,228.0
2458037536,528612288,228.0
528612288,1886255799,228.0
1886255799,1886255798,228.0
1886255798,2458037535,228.0
2458037535,1851790547,228.0
1851790547,437985748,250.5
437985748,1834494255,273.0
1834494255,1834494258,273.0
1834494258,1830337928,441.5
1834704691,1834704699,457.0
1834704699,1865210075,458.0
1865210075,1834704692,466.0
1834704692,2672657716,572.0
2672657716,1834704697,583.0
1834704697,2672369519,593.0
2672369519,1865210076,595.0
1865210076,1834721178,603.0
1834721178,4014695095,1512.5
4014695095,574334936,1512.5
574334936,2625496329,1604.5
2625496329,5963570992,1649.5
5963570992,574337168,1650.5
563392570,1834720203,217.0
